Investigation.Type,Country,Injury.Severity,Amateur.Built,Number.of.Engines,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,0,4
2,1,0,1,1,1,1,0,0
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,3
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,4
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,0,5
2,1,0,0,1,1,0,0,0
2,1,0,0,2,4,0,0,0
2,1,0,0,1,1,0,0,0
2,1,2,0,2,0,0,0,1
2,1,2,0,1,0,0,1,1
2,1,2,0,1,0,1,0,1
2,1,2,0,2,0,0,0,99
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,3
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,2,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,1
2,1,2,0,1,0,0,1,0
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,1,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,1,1,0
2,1,2,0,1,0,0,1,3
2,1,2,0,1,0,1,1,0
2,1,2,1,1,0,1,0,0
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,1,0,0
2,1,2,0,1,0,1,1,0
2,1,2,0,2,0,0,1,0
2,1,2,0,1,0,0,0,4
2,1,0,0,1,1,0,0,0
2,1,2,0,2,0,0,0,6
2,1,2,0,1,0,0,0,1
2,0,2,0,1,0,0,0,1
2,1,0,1,1,1,0,0,0
2,1,2,0,1,0,0,0,5
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,0,2
2,1,0,1,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,4
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,1
2,1,0,0,1,4,0,0,0
2,1,2,0,1,0,2,0,1
2,1,0,1,1,1,0,0,0
1,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,1,2,0
2,1,0,1,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,1,0
2,1,2,0,1,0,0,0,1
2,1,0,1,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
1,1,2,0,3,0,0,0,53
2,1,2,0,2,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,0,0,1,4,0,0,0
2,1,2,0,1,0,0,0,4
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,5
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,0,2
2,1,0,0,1,1,1,3,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,2,0,0
2,1,2,0,1,0,0,0,4
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,0,0,1,2,0,0,0
2,1,0,0,2,2,0,0,0
2,1,0,1,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,0,0,4,3,0,0,0
2,1,2,0,1,0,0,0,1
2,1,0,0,1,5,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,1
2,1,2,0,1,0,0,0,6
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,0,6
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,5
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,4,0
2,1,2,0,1,0,0,0,1
1,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,0,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,2,0,0
2,1,0,1,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,0,0,0
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,4,0,0,0,3
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,2,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,0,0,2,3,0,0,0
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,3
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,1,1
2,1,0,0,1,4,0,0,0
2,1,2,0,1,0,0,0,3
2,1,2,0,2,0,0,1,0
2,1,2,0,1,0,0,0,4
2,1,2,0,2,0,0,0,3
2,1,0,0,2,2,0,0,0
2,1,0,1,1,2,0,0,0
2,1,2,0,1,0,0,3,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,2,0,0
2,1,2,0,1,0,0,0,1
2,0,0,0,2,3,0,0,0
2,1,2,0,1,0,0,0,3
2,1,0,0,1,2,1,0,0
2,1,0,0,1,1,0,1,0
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,1
2,1,2,0,1,0,0,1,3
2,1,2,0,1,0,0,0,1
2,0,2,0,2,0,0,0,8
2,1,2,1,1,0,0,1,2
2,1,2,0,2,0,0,0,3
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,3,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,2
2,1,0,1,1,1,0,0,0
2,1,0,0,1,1,0,1,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,4
2,0,2,0,2,0,0,0,3
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,1,0,1
2,1,2,1,1,0,3,0,0
2,1,2,1,1,0,1,0,0
2,1,2,0,1,0,0,0,4
2,1,0,0,1,1,2,0,0
2,1,2,0,2,0,2,0,0
2,1,2,0,1,0,2,0,0
1,1,2,0,3,0,0,0,192
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,3,0
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,2,0
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,1,0,0
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,0,2,0,2,0,0,0,2
1,1,2,0,2,0,0,0,7
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,0,2
2,1,2,1,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,1,1
2,1,2,0,1,0,0,0,1
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,2,0
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,1,0,0
2,1,0,0,1,3,1,0,0
2,1,2,0,2,0,0,0,2
2,0,2,0,2,0,0,0,6
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,1
2,1,2,0,1,0,2,0,0
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,0,0,1,1,1,0,0
2,1,2,0,1,0,0,0,2
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,1,1,0
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,2,0,0,0,3
2,1,2,1,1,0,0,0,1
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,3
2,1,2,1,1,0,1,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,0,0,2,2,0,0,0
2,1,2,0,1,0,0,0,4
2,0,2,0,1,0,0,0,2
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,2,0,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,4
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,0,2
2,0,2,0,2,0,0,0,339
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,0,0,0,1,2,0,0,0
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,1
2,1,0,0,1,4,0,0,0
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,4,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
1,0,2,0,2,0,0,0,36
2,1,2,0,1,0,0,0,5
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,2,0
2,1,0,0,2,8,2,0,0
2,1,2,0,2,0,1,0,0
2,1,2,0,1,0,0,0,5
2,1,2,0,1,0,1,0,0
2,1,0,0,1,1,0,0,0
2,1,2,0,2,0,0,1,2
2,1,0,0,1,1,0,0,0
2,1,2,1,1,0,1,0,0
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,0,0,2,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,2,1,0
2,1,2,0,1,0,0,1,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,1,0
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,0,0,0
2,0,2,0,1,0,0,0,5
2,1,2,0,1,0,0,0,2
2,1,0,0,2,1,0,0,0
2,1,0,0,1,1,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,7
2,1,2,0,1,0,0,1,0
1,1,2,0,2,0,0,0,28
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
1,1,2,0,2,0,0,2,35
2,1,2,0,1,0,3,0,0
2,1,0,0,1,2,2,0,0
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,2
2,1,0,0,1,1,0,0,0
2,1,0,0,2,4,2,0,0
2,1,2,0,1,0,1,0,0
2,1,2,0,2,0,0,2,1
2,1,0,1,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,0,0,2,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,1,0
2,1,0,0,1,1,2,0,1
2,1,2,0,1,0,0,0,2
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,2,0
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,3,0
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,1,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,2,0,0,0,3
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,1,1,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,0,0
2,1,2,0,2,0,0,1,0
2,1,0,0,1,2,0,0,0
2,1,0,0,2,1,0,0,0
2,1,2,1,1,0,1,0,0
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,1
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,0,0,0
2,1,2,0,2,0,0,0,5
2,1,2,0,1,0,0,0,3
2,1,0,0,2,3,0,0,0
2,1,0,0,1,1,0,1,0
2,1,0,0,1,2,0,0,0
2,1,0,0,2,1,0,0,0
2,1,2,0,2,0,0,0,2
2,1,2,1,1,0,0,1,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,1,0
2,1,2,0,2,0,0,1,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,1,0,0
2,1,0,0,1,1,1,0,0
2,1,2,0,1,0,2,0,0
2,1,0,0,1,1,0,0,0
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,0,2
2,1,0,0,2,1,0,0,0
2,1,0,0,1,1,0,0,0
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,0,0,1,1,1,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,1,0,13
2,1,0,0,1,2,0,0,0
2,1,0,0,1,0,0,0,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,0,0,2,2,0,0,0
2,1,2,0,1,0,0,0,1
2,1,0,0,1,2,1,1,0
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,1,0,1
2,1,2,0,1,0,0,2,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,0,1
1,1,2,0,2,0,0,0,4
2,1,2,0,2,0,0,0,2
2,1,0,0,2,1,0,0,0
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,6
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,2,0,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,1
2,1,2,0,1,0,0,4,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,1,0,0
2,1,0,0,2,1,0,0,0
2,1,2,1,1,0,0,0,1
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,3,0,0
2,1,0,0,1,1,0,0,0
2,1,2,0,2,0,0,1,17
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,1,0,0
2,1,2,0,2,0,0,0,3
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,1,0
2,1,2,1,1,0,1,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,0,2,0,1,0,2,0,0
2,1,2,0,1,0,2,1,1
2,1,2,0,1,0,0,0,1
2,1,0,1,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,1,3,0
2,1,0,0,2,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,0,2
2,0,0,0,2,5,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,0,2
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,2,2,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,1,0,0
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,0,3
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,1,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,0,0,2,132,0,0,0
2,1,2,0,1,0,0,1,1
2,1,2,0,1,0,0,0,2
2,1,2,0,2,0,0,0,4
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,2,0,0
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,1,0,1
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,1,2,0
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,3
2,1,2,0,2,0,0,2,1
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,2,3
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,3
2,0,0,0,1,2,0,0,0
2,1,2,0,2,0,1,2,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,1,0
2,1,2,0,2,0,0,0,7
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,2,0
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,1,0
2,1,2,0,2,0,0,1,0
2,1,0,1,1,1,0,0,0
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,3
2,1,2,1,1,0,1,0,0
2,0,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,0,0,1,1,1,0,0
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,0,0,1,2,1,0,0
2,1,2,0,2,0,0,0,3
2,1,2,0,1,0,0,0,1
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,3
2,1,0,0,1,4,0,0,0
2,1,0,0,1,3,0,0,0
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,0,7
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,5
2,1,2,0,1,0,2,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,1,1,0
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,4
2,1,2,0,1,0,1,1,0
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,2,2,0
2,1,2,0,1,0,0,0,1
2,1,0,0,1,2,1,0,0
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,1,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,0,0,1,1,0,0,0
2,1,2,0,2,0,0,0,5
2,1,2,0,1,0,2,0,3
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,2
2,1,2,1,1,0,0,1,1
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,4
2,1,2,0,1,0,1,0,0
2,1,2,0,2,0,1,1,1
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,2
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,7
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,0,1
2,0,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,1,1
2,1,0,0,1,4,0,0,0
2,1,2,0,1,0,0,1,0
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,1
2,1,2,0,1,0,0,2,3
2,1,2,0,1,0,1,1,0
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,1,2,0
2,1,2,0,1,0,0,1,0
2,1,2,0,2,0,1,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,2
2,1,0,0,1,2,0,0,0
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,0,0,0
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,1
2,1,0,0,1,3,0,0,0
2,1,2,0,1,0,0,1,2
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,3,1
2,1,2,0,1,0,0,0,6
2,1,2,0,1,0,0,0,2
2,0,0,1,1,1,0,1,0
2,1,2,0,1,0,3,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,0,1
2,1,0,0,1,3,0,0,0
2,1,2,0,1,0,0,1,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,1,0,1
2,1,2,1,1,0,1,0,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,1,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,3,0
2,1,2,1,1,0,0,1,0
2,1,2,0,2,0,0,0,1
2,1,0,1,1,1,0,0,0
2,1,2,1,1,0,0,1,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,1,2
2,1,0,0,2,12,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,2,1
2,1,0,0,1,3,1,0,0
2,1,2,0,1,0,0,2,0
2,1,2,1,1,0,1,1,0
2,1,0,0,1,1,0,0,0
2,1,0,0,2,2,1,0,0
2,1,0,0,1,2,0,0,0
2,1,0,1,1,2,0,0,0
2,1,2,0,1,0,0,0,2
2,1,0,1,1,1,0,0,0
2,1,2,1,1,0,0,1,1
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,1,0,1
2,1,2,0,1,0,1,1,0
2,1,0,0,1,2,1,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,0,0,0
2,1,0,0,1,2,0,0,0
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,1,0
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,4
2,1,0,1,1,1,0,0,0
2,1,0,1,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,1
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,1,0,0
2,1,0,0,1,2,0,0,0
2,1,2,0,2,0,0,0,2
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,1,0
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,1
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,2
2,1,0,0,1,3,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,4
2,1,2,0,1,0,0,1,0
